2025-12-12T02:57:45.875863,ecu,log,Verifying written blocks...
2025-12-12T02:57:46.747459,ecu,log,Update applied successfully.
2025-12-12T02:57:46.747459,ecu,status,Success
2025-12-12T02:57:47.678451,ecu,log,Cleaned up 'firmware_v1.2.bin'.
2025-12-12T02:57:47.678451,ecu,log,Sent acknowledgment to TCU.
2025-12-12T02:57:48.205454,tcu,log,ACK received from ECU for firmware_v1.2.bin.
2025-12-12T02:57:48.205454,tcu,log,Version updated to 1.2 in config.ini
2025-12-12T02:57:48.205454,tcu,status,Success
2025-12-12T02:57:51.717940,ecu,status,Listening
2025-12-12T02:57:55.375529,malicious_server,log, MALICIOUS DEPLOY: Deployed custom file 'requirements.txt' as 'malicious_firmware_v1.3.bin'.
2025-12-12T02:57:57.785697,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T02:57:57.786340,tcu,status,Checking
2025-12-12T02:57:57.786340,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T02:57:58.331277,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T02:57:58.332457,server,log,TCU connected. Scanning 'updates'...
2025-12-12T02:57:59.094408,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T02:57:59.095433,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T02:57:59.095433,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T02:57:59.822575,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T02:57:59.822575,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T02:58:00.592631,tcu,status,Downloading
2025-12-12T02:58:00.592631,tcu,progress,0
2025-12-12T02:58:01.467222,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T02:58:01.467731,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T02:58:01.468740,tcu,status,Failed
2025-12-12T02:58:10.399855,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T02:58:10.400731,tcu,status,Checking
2025-12-12T02:58:10.401802,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T02:58:10.836029,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T02:58:10.837900,server,log,TCU connected. Scanning 'updates'...
2025-12-12T02:58:11.680169,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T02:58:11.680169,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T02:58:11.682179,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T02:58:12.439319,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T02:58:12.439319,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T02:58:13.204045,tcu,status,Downloading
2025-12-12T02:58:13.204803,tcu,progress,0
2025-12-12T02:58:13.969400,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T02:58:13.970201,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T02:58:13.971714,tcu,status,Failed
2025-12-12T02:58:15.897034,tcu,log,SECURITY ENABLED: Checksum verification is ON.
2025-12-12T02:58:16.768456,tcu,log,SECURITY DISABLED: Checksum verification is OFF.
2025-12-12T02:58:19.450694,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T02:58:19.453698,tcu,status,Checking
2025-12-12T02:58:19.453698,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T02:58:19.988021,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T02:58:19.989027,server,log,TCU connected. Scanning 'updates'...
2025-12-12T02:58:20.726608,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T02:58:20.727647,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T02:58:20.728666,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T02:58:21.569646,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T02:58:21.569646,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T02:58:22.303691,tcu,status,Downloading
2025-12-12T02:58:22.303691,tcu,progress,0
2025-12-12T02:58:23.051993,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T02:58:23.052685,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T02:58:23.053767,tcu,status,Failed
2025-12-12T02:58:29.727200,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T02:58:29.728083,tcu,status,Checking
2025-12-12T02:58:29.728083,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T02:58:30.165157,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T02:58:30.166169,server,log,TCU connected. Scanning 'updates'...
2025-12-12T02:58:30.927755,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T02:58:30.927755,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T02:58:30.930276,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T02:58:31.693731,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T02:58:31.694608,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T02:58:32.455918,tcu,status,Downloading
2025-12-12T02:58:32.456683,tcu,progress,0
2025-12-12T02:58:33.220880,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T02:58:33.221880,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T02:58:33.224386,tcu,status,Failed
2025-12-12T02:58:39.755193,tcu,log,SECURITY ENABLED: Checksum verification is ON.
2025-12-12T02:58:40.694658,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T02:58:40.697341,tcu,status,Checking
2025-12-12T02:58:40.697341,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T02:58:41.241619,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T02:58:41.243251,server,log,TCU connected. Scanning 'updates'...
2025-12-12T02:58:42.002191,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T02:58:42.002191,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T02:58:42.003206,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T02:58:42.765905,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T02:58:42.765905,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T02:58:43.520900,tcu,status,Downloading
2025-12-12T02:58:43.520900,tcu,progress,0
2025-12-12T02:58:44.267015,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T02:58:44.268824,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T02:58:44.269519,tcu,status,Failed
2025-12-12T09:42:05.517920,server,log, SERVER READY: Deployed 'firmware_v1.1.bin'.
2025-12-12T09:42:05.625816,ecu,log,ECU Receiver process started.
2025-12-12T09:42:06.048868,malicious_server,status,Running
2025-12-12T09:42:06.048868,malicious_server,log,[!] Malicious Server process started on port 5001.
2025-12-12T09:42:06.050379,server,status,Running
2025-12-12T09:42:06.050379,server,log,[+] OEM Server process started on port 5000.
2025-12-12T09:42:06.050379,malicious_server,log,* Serving Flask app 'malicious_server'
2025-12-12T09:42:06.051397,malicious_server,log,* Debug mode: off
2025-12-12T09:42:06.051715,server,log,* Serving Flask app 'oem_server'
2025-12-12T09:42:06.051715,server,log,* Debug mode: off
2025-12-12T09:42:06.594552,ecu,status,Listening
2025-12-12T09:42:06.594552,ecu,log,[o] ECU online. Waiting for firmware...
2025-12-12T09:42:07.910219,tcu,status,Idle
2025-12-12T09:42:07.910219,tcu,log,TCU Client process started. Waiting for trigger...
2025-12-12T09:42:10.472514,server,log, OEM DEPLOY: Deployed 'firmware_v1.2.bin'.
2025-12-12T09:42:14.633710,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T09:42:14.633710,tcu,status,Checking
2025-12-12T09:42:14.634713,tcu,log,TCU (v1.0) broadcasting update request...
2025-12-12T09:42:15.070856,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T09:42:15.070856,server,log,TCU connected. Scanning 'updates'...
2025-12-12T09:42:15.836998,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T09:42:15.945786,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T09:42:15.946804,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T09:42:16.712510,tcu,log,New update found from OEM server! Version: 1.2
2025-12-12T09:42:17.368144,tcu,status,Downloading
2025-12-12T09:42:17.368144,tcu,progress,0
2025-12-12T09:42:18.137475,server,log,Serving firmware_v1.2.bin to TCU...
2025-12-12T09:42:18.246553,tcu,progress,100.0
2025-12-12T09:42:18.246553,tcu,log,Download complete.
2025-12-12T09:42:18.247554,tcu,progress,100
2025-12-12T09:42:19.007989,tcu,status,Verifying
2025-12-12T09:42:19.009275,tcu,log,Verifying file integrity...
2025-12-12T09:42:19.773411,tcu,log,Server checksum: d223e10f6f38a7c2ad4931ee6b6199c583cfdc45fbdd885ea5e7384fd53e9921
2025-12-12T09:42:19.774411,tcu,log,Local checksum:  d223e10f6f38a7c2ad4931ee6b6199c583cfdc45fbdd885ea5e7384fd53e9921
2025-12-12T09:42:20.538046,tcu,log,Checksum match! File is valid.
2025-12-12T09:42:21.305064,tcu,log,Transferred 'firmware_v1.2.bin' from OEM server to ECU folder.
2025-12-12T09:42:21.306078,tcu,status,Awaiting ACK
2025-12-12T09:42:21.307073,tcu,log,Waiting for acknowledgment from ECU for firmware_v1.2.bin...
2025-12-12T09:42:21.848521,ecu,status,Applying Update
2025-12-12T09:42:21.849532,ecu,log,New update 'firmware_v1.2.bin' detected!
2025-12-12T09:42:22.832936,ecu,status,Flashing
2025-12-12T09:42:22.833929,ecu,log,Initiating flashing sequence...
2025-12-12T09:42:23.865367,ecu,log,Writing to memory block 1/3...
2025-12-12T09:42:24.637906,ecu,log,Writing to memory block 2/3...
2025-12-12T09:42:25.407382,ecu,log,Writing to memory block 3/3...
2025-12-12T09:42:26.281581,ecu,log,Verifying written blocks...
2025-12-12T09:42:27.045021,ecu,log,Update applied successfully.
2025-12-12T09:42:27.046023,ecu,status,Success
2025-12-12T09:42:28.121362,ecu,log,Cleaned up 'firmware_v1.2.bin'.
2025-12-12T09:42:28.122366,ecu,log,Sent acknowledgment to TCU.
2025-12-12T09:42:28.333014,tcu,log,ACK received from ECU for firmware_v1.2.bin.
2025-12-12T09:42:28.334018,tcu,log,Version updated to 1.2 in config.ini
2025-12-12T09:42:28.334758,tcu,status,Success
2025-12-12T09:42:32.058589,ecu,status,Listening
2025-12-12T09:42:49.126539,malicious_server,log, MALICIOUS DEPLOY: Deployed custom file 'malicious.txt' as 'malicious_firmware_v1.3.bin'.
2025-12-12T09:42:54.298057,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T09:42:54.299106,tcu,status,Checking
2025-12-12T09:42:54.299106,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T09:42:54.737026,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T09:42:54.847000,server,log,TCU connected. Scanning 'updates'...
2025-12-12T09:42:55.598336,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T09:42:55.599268,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T09:42:55.599268,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T09:42:56.332126,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T09:42:56.333149,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T09:42:57.084455,tcu,status,Downloading
2025-12-12T09:42:57.084455,tcu,progress,0
2025-12-12T09:42:57.847515,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T09:42:57.848514,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T09:42:57.850024,tcu,status,Failed
2025-12-12T09:47:40.379592,tcu,log,SECURITY DISABLED: Checksum verification is OFF.
2025-12-12T09:47:41.975688,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T09:47:41.978700,tcu,status,Checking
2025-12-12T09:47:41.978700,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T09:47:42.522657,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T09:47:42.525343,server,log,TCU connected. Scanning 'updates'...
2025-12-12T09:47:43.270617,server,log,Latest version available: firmware_v1.2.bin (v1.2)
2025-12-12T09:47:43.270617,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T09:47:43.272636,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T09:47:44.127338,malicious_server,log,Serving malicious update: malicious_firmware_v1.3.bin (v1.3)
2025-12-12T09:47:44.128324,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T09:47:44.783537,tcu,status,Downloading
2025-12-12T09:47:44.784459,tcu,progress,0
2025-12-12T09:47:45.549528,server,log,Serving malicious_firmware_v1.3.bin to TCU...
2025-12-12T09:47:45.550539,tcu,log,Download/Processing Error: 404 Client Error: NOT FOUND for url: http://127.0.0.1:5000/download/malicious_firmware_v1.3.bin
2025-12-12T09:47:45.552741,tcu,status,Failed
2025-12-12T10:35:15.517833,server,log, SERVER READY: Deployed 'firmware_v1.1.bin'.
2025-12-12T10:35:15.624469,ecu,log,ECU Receiver process started.
2025-12-12T10:35:15.830549,server,status,Running
2025-12-12T10:35:15.831554,server,log,[+] OEM Server process started on port 5000.
2025-12-12T10:35:15.831554,malicious_server,status,Running
2025-12-12T10:35:15.831554,malicious_server,log,[!] Malicious Server process started on port 5001.
2025-12-12T10:35:15.831554,malicious_server,log,* Serving Flask app 'malicious_server'
2025-12-12T10:35:15.831554,malicious_server,log,* Debug mode: off
2025-12-12T10:35:15.831554,server,log,* Serving Flask app 'oem_server'
2025-12-12T10:35:15.831554,server,log,* Debug mode: off
2025-12-12T10:35:16.579225,ecu,status,Listening
2025-12-12T10:35:16.579225,ecu,log,[o] ECU online. Waiting for firmware...
2025-12-12T10:35:17.858501,tcu,status,Idle
2025-12-12T10:35:17.859007,tcu,log,TCU Client process started. Waiting for trigger...
2025-12-12T10:35:23.421477,malicious_server,log, MALICIOUS DEPLOY: File selection cancelled.
2025-12-12T10:36:54.469264,malicious_server,log, MALICIOUS DEPLOY: Deployed custom file 'malicious file - Copy (2).txt' as 'malicious_firmware_v1.2.bin'.
2025-12-12T10:36:55.414706,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T10:36:55.414706,tcu,status,Checking
2025-12-12T10:36:55.415673,tcu,log,TCU (v1.0) broadcasting update request...
2025-12-12T10:36:55.853226,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T10:36:55.853226,server,log,TCU connected. Scanning 'updates'...
2025-12-12T10:36:56.620188,server,log,Latest version available: firmware_v1.1.bin (v1.1)
2025-12-12T10:36:56.620188,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T10:36:56.620188,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T10:36:57.383491,malicious_server,log,Serving malicious update: malicious_firmware_v1.2.bin (v1.2)
2025-12-12T10:36:57.383491,tcu,log,New update found from OEM server! Version: 1.2
2025-12-12T10:36:58.145366,tcu,status,Downloading
2025-12-12T10:36:58.145366,tcu,progress,0
2025-12-12T10:36:58.908254,malicious_server,log,Serving malicious file malicious_firmware_v1.2.bin to TCU...
2025-12-12T10:36:59.017715,tcu,progress,100.0
2025-12-12T10:36:59.017715,tcu,log,Download complete.
2025-12-12T10:36:59.017715,tcu,progress,100
2025-12-12T10:36:59.778893,tcu,status,Verifying
2025-12-12T10:36:59.778893,tcu,log,Verifying file integrity...
2025-12-12T10:37:00.546226,tcu,log,Server checksum: fake_checksum_1234567890abcdef
2025-12-12T10:37:00.546226,tcu,log,Local checksum:  3f0672aa0b52fe9884b09b39a4a66081488e4577a61fbf780486e5214660d920
2025-12-12T10:37:01.202988,tcu,log,WARNING: Checksum verification is disabled!
2025-12-12T10:37:01.202988,tcu,log,Checksum match! File is valid.
2025-12-12T10:37:01.968865,tcu,log,Transferred 'malicious_firmware_v1.2.bin' from OEM server to ECU folder.
2025-12-12T10:37:01.968865,tcu,status,Awaiting ACK
2025-12-12T10:37:01.968865,tcu,log,Waiting for acknowledgment from ECU for malicious_firmware_v1.2.bin...
2025-12-12T10:37:02.736061,ecu,status,Applying Update
2025-12-12T10:37:02.736061,ecu,log,New update 'malicious_firmware_v1.2.bin' detected!
2025-12-12T10:37:03.720111,ecu,status,Flashing
2025-12-12T10:37:03.720111,ecu,log,Initiating flashing sequence...
2025-12-12T10:37:04.812127,ecu,log,Writing to memory block 1/3...
2025-12-12T10:37:05.575904,ecu,log,Writing to memory block 2/3...
2025-12-12T10:37:06.450097,ecu,log,Writing to memory block 3/3...
2025-12-12T10:37:07.215090,ecu,log,Verifying written blocks...
2025-12-12T10:37:08.089188,ecu,status,COMPROMISED
2025-12-12T10:37:08.089188,ecu,log,[!!!] SYSTEM ALERT: UNAUTHORIZED FIRMWARE DETECTED RUNNING
2025-12-12T10:37:09.071208,ecu,log,Cleaned up 'malicious_firmware_v1.2.bin'.
2025-12-12T10:37:09.071208,ecu,log,Sent acknowledgment to TCU.
2025-12-12T10:37:09.072369,tcu,log,ACK received from ECU for malicious_firmware_v1.2.bin.
2025-12-12T10:37:09.072369,tcu,log,Version updated to 1.2 in config.ini
2025-12-12T10:37:09.072369,tcu,status,Success
2025-12-12T10:37:13.112188,ecu,status,Listening
2025-12-12T10:37:31.215357,server,log, OEM DEPLOY: Deployed 'firmware_v1.3.bin'.
2025-12-12T10:37:35.838543,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T10:37:35.839659,tcu,status,Checking
2025-12-12T10:37:35.839659,tcu,log,TCU (v1.2) broadcasting update request...
2025-12-12T10:37:36.370486,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T10:37:36.371488,server,log,TCU connected. Scanning 'updates'...
2025-12-12T10:37:37.135033,server,log,Latest version available: firmware_v1.3.bin (v1.3)
2025-12-12T10:37:37.135963,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T10:37:37.135963,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T10:37:37.897279,malicious_server,log,Serving malicious update: malicious_firmware_v1.2.bin (v1.2)
2025-12-12T10:37:37.897279,tcu,log,New update found from OEM server! Version: 1.3
2025-12-12T10:37:38.670099,tcu,status,Downloading
2025-12-12T10:37:38.670099,tcu,progress,0
2025-12-12T10:37:39.439653,server,log,Serving firmware_v1.3.bin to TCU...
2025-12-12T10:37:39.439653,tcu,progress,100.0
2025-12-12T10:37:39.439653,tcu,log,Download complete.
2025-12-12T10:37:39.440711,tcu,progress,100
2025-12-12T10:37:40.187099,tcu,status,Verifying
2025-12-12T10:37:40.188102,tcu,log,Verifying file integrity...
2025-12-12T10:37:40.952381,tcu,log,Server checksum: e43fe89753d6ef8e5047359f3727bf25ef03bd355b356040f6f21d32c7d13b12
2025-12-12T10:37:40.953381,tcu,log,Local checksum:  e43fe89753d6ef8e5047359f3727bf25ef03bd355b356040f6f21d32c7d13b12
2025-12-12T10:37:41.701573,tcu,log,WARNING: Checksum verification is disabled!
2025-12-12T10:37:41.702078,tcu,log,Checksum match! File is valid.
2025-12-12T10:37:42.557090,tcu,log,Transferred 'firmware_v1.3.bin' from OEM server to ECU folder.
2025-12-12T10:37:42.558085,tcu,status,Awaiting ACK
2025-12-12T10:37:42.558085,tcu,log,Waiting for acknowledgment from ECU for firmware_v1.3.bin...
2025-12-12T10:37:43.436807,ecu,status,Applying Update
2025-12-12T10:37:43.436807,ecu,log,New update 'firmware_v1.3.bin' detected!
2025-12-12T10:37:44.418156,ecu,status,Flashing
2025-12-12T10:37:44.418156,ecu,log,Initiating flashing sequence...
2025-12-12T10:37:45.400884,ecu,log,Writing to memory block 1/3...
2025-12-12T10:37:46.273694,ecu,log,Writing to memory block 2/3...
2025-12-12T10:37:47.019928,ecu,log,Writing to memory block 3/3...
2025-12-12T10:37:47.882115,ecu,log,Verifying written blocks...
2025-12-12T10:37:48.633278,ecu,log,Update applied successfully.
2025-12-12T10:37:48.633278,ecu,status,Success
2025-12-12T10:37:49.689599,ecu,log,Cleaned up 'firmware_v1.3.bin'.
2025-12-12T10:37:49.690735,ecu,log,Sent acknowledgment to TCU.
2025-12-12T10:37:50.626326,tcu,log,ACK received from ECU for firmware_v1.3.bin.
2025-12-12T10:37:50.628326,tcu,log,Version updated to 1.3 in config.ini
2025-12-12T10:37:50.628326,tcu,status,Success
2025-12-12T10:37:53.727626,ecu,status,Listening
2025-12-12T11:16:43.105556,server,log, SERVER READY: Deployed 'firmware_v1.1.bin'.
2025-12-12T11:16:43.210075,ecu,log,ECU Receiver process started.
2025-12-12T11:16:43.427665,malicious_server,status,Running
2025-12-12T11:16:43.427665,malicious_server,log,[!] Malicious Server process started on port 5001.
2025-12-12T11:16:43.427665,server,status,Running
2025-12-12T11:16:43.427665,server,log,[+] OEM Server process started on port 5000.
2025-12-12T11:16:43.427665,malicious_server,log,* Serving Flask app 'malicious_server'
2025-12-12T11:16:43.428664,malicious_server,log,* Debug mode: off
2025-12-12T11:16:43.428664,server,log,* Serving Flask app 'oem_server'
2025-12-12T11:16:43.428664,server,log,* Debug mode: off
2025-12-12T11:16:44.270156,ecu,status,Listening
2025-12-12T11:16:44.270156,ecu,log,[o] ECU online. Waiting for firmware...
2025-12-12T11:16:45.392509,tcu,status,Idle
2025-12-12T11:16:45.392509,tcu,log,TCU Client process started. Waiting for trigger...
2025-12-12T11:16:48.275918,ecu,log,ECU Watchdog/Resilience is now OFF.
2025-12-12T11:17:11.499177,malicious_server,log, MALICIOUS DEPLOY: File selection cancelled.
2025-12-12T11:18:23.265464,malicious_server,log, MALICIOUS DEPLOY: Deployed custom file 'mailciousupdate - Copy (3).txt' as 'malicious_firmware_v1.2.bin'.
2025-12-12T11:18:25.824546,tcu,log,[~] Manual update check triggered by GUI.
2025-12-12T11:18:25.927566,tcu,status,Checking
2025-12-12T11:18:25.927566,tcu,log,TCU (v1.0) broadcasting update request...
2025-12-12T11:18:26.349014,tcu,log,-> Pinging OEM Server at http://127.0.0.1:5000...
2025-12-12T11:18:26.459235,server,log,TCU connected. Scanning 'updates'...
2025-12-12T11:18:27.212550,server,log,Latest version available: firmware_v1.1.bin (v1.1)
2025-12-12T11:18:27.212550,tcu,log,-> Pinging Backup/External Server at http://127.0.0.1:5001...
2025-12-12T11:18:27.212550,malicious_server,log,TCU connected. Scanning 'malicious_updates'...
2025-12-12T11:18:27.979818,malicious_server,log,Serving malicious update: malicious_firmware_v1.2.bin (v1.2)
2025-12-12T11:18:27.980701,tcu,log,New update found from OEM server! Version: 1.2
2025-12-12T11:18:28.745284,tcu,status,Downloading
2025-12-12T11:18:28.745284,tcu,progress,0
2025-12-12T11:18:29.511890,malicious_server,log,Serving malicious file malicious_firmware_v1.2.bin to TCU...
2025-12-12T11:18:29.511890,tcu,log,Download complete.
2025-12-12T11:18:29.512886,tcu,progress,100
2025-12-12T11:18:30.274346,tcu,status,Verifying
2025-12-12T11:18:30.274346,tcu,log,Verifying file integrity...
2025-12-12T11:18:31.041135,tcu,log,Server checksum: fake_checksum_1234567890abcdef
2025-12-12T11:18:31.041135,tcu,log,Local checksum:  e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
2025-12-12T11:18:31.805087,tcu,log,WARNING: Checksum verification is disabled!
2025-12-12T11:18:31.806084,tcu,log,Checksum match! File is valid.
